id,region1,region2,region3,region4,homeowner,n_children,hh_income,female,wealth_rating,avg_home_value,median_neighborhood_income,avg_neighborhood_income,pct_low_income,lifetime_promotions_received,lifetime_gifts,largest_gift,most_recent_gift,months_since_gift,gift_time_lag,average_gift_amount,donor,damt
40,0,1,0,0,1,2,3,1,2,93,29,31,18,94,136,9,4,38,7,5.19,0,0
42,1,0,0,0,1,3,5,0,9,174,40,47,11,68,99,16,8,17,10,10.5,0,0
45,0,0,1,0,0,3,5,1,0,209,66,66,6,62,149,68,20,15,7,23.31,0,0
46,1,0,0,0,1,2,4,1,3,163,36,44,9,50,74,9,5,16,11,6.3,0,0
48,0,0,0,0,1,1,4,0,8,124,20,43,26,43,75,17,13,28,6,14.51,0,0
58,0,0,0,0,1,3,4,1,8,172,34,55,15,62,73,24,21,19,7,12.32,0,0
59,0,0,0,1,1,3,1,1,5,167,55,57,3,46,81,44,32,23,20,15.34,0,0
60,0,0,0,1,1,2,7,1,0,172,33,54,20,22,47,15,12,14,5,11.22,0,0
61,1,0,0,0,1,2,7,0,8,81,14,26,41,89,103,5,6,12,16,3.54,0,0
62,0,0,0,0,1,2,2,0,9,82,16,22,46,32,62,31,31,18,5,25.23,0,0
66,1,0,0,0,1,4,1,0,8,179,41,54,10,58,75,28,30,15,4,20.02,0,0
67,0,0,0,1,1,3,2,0,2,149,18,32,36,83,115,11,14,23,4,10.82,0,0
75,0,0,1,0,1,4,4,0,8,87,26,33,16,43,68,13,7,31,13,6.97,0,0
79,0,0,1,0,1,2,2,0,8,187,41,49,11,77,125,18,10,15,4,7,0,0
83,1,0,0,0,1,2,4,0,9,193,60,64,2,20,53,25,20,18,5,16.08,0,0
84,1,0,0,0,1,3,7,1,6,148,35,38,22,84,113,15,18,21,7,12.38,0,0
87,0,0,1,0,1,2,2,1,8,106,34,34,13,92,152,97,48,22,6,24.96,0,0
88,0,0,0,0,1,3,2,0,9,109,20,29,23,62,109,15,8,15,9,14,0,0
89,0,1,0,0,1,2,7,0,9,246,39,60,9,46,66,14,11,23,5,9.67,0,0
90,0,0,0,0,1,1,4,1,8,100,21,24,30,79,130,13,17,15,13,8.58,0,0
91,0,0,1,0,1,2,2,1,8,113,21,55,17,40,63,15,12,22,6,15.79,0,0
92,0,0,0,1,1,2,5,1,8,194,58,60,2,73,126,22,14,28,4,10.98,0,0
96,0,0,0,0,1,3,5,0,9,223,62,66,10,78,156,15,16,23,8,7.93,0,0
97,0,1,0,0,0,2,1,0,8,137,46,46,12,17,45,23,15,20,12,11.27,0,0
101,0,0,1,0,0,2,4,0,6,145,33,42,10,33,61,9,6,20,13,4.57,0,0
106,1,0,0,0,1,3,6,1,9,122,23,40,18,49,96,32,17,18,5,14.02,0,0
108,0,1,0,0,1,4,4,1,3,141,42,44,7,44,72,25,8,18,3,24.65,0,0
109,0,1,0,0,0,2,4,0,8,177,23,66,23,67,111,26,24,14,15,22.2,0,0
110,0,1,0,0,1,5,1,0,3,129,27,36,21,61,104,4,7,38,5,5.8,0,0
112,0,1,0,0,1,2,4,0,8,214,48,78,6,55,112,5,5,28,22,3.34,0,0
115,0,1,0,0,1,3,4,0,8,148,20,48,23,45,77,4,6,17,4,4.58,0,0
117,1,0,0,0,1,5,4,1,9,107,11,29,55,87,160,21,21,23,12,12.95,0,0
118,0,1,0,0,1,2,4,1,9,201,42,43,6,15,72,72,32,19,4,25.69,0,0
124,0,0,0,1,1,5,6,0,1,186,43,72,12,40,56,34,16,19,7,19.3,0,0
128,0,0,0,0,0,2,2,1,9,243,54,66,1,33,57,7,8,21,9,7.06,0,0
130,1,0,0,0,0,3,4,0,3,224,26,63,16,31,46,30,14,13,12,16.69,0,0
131,0,0,1,0,1,3,1,1,9,200,47,47,9,38,70,14,13,21,17,16.88,0,0
133,0,0,1,0,1,2,2,0,2,192,37,53,16,10,34,4,3,22,13,6.86,0,0
134,0,0,0,0,1,0,7,0,5,243,50,64,5,41,65,13,12,12,8,8.72,0,0
135,0,0,0,1,0,2,6,1,8,200,42,61,16,24,40,5,9,22,5,6.32,0,0
136,0,1,0,0,1,4,4,1,8,123,30,42,19,7,36,26,8,12,5,10.22,0,0
138,0,0,1,0,0,3,6,0,8,184,61,61,9,48,75,52,30,19,6,19.04,0,0
139,0,0,0,1,1,5,4,1,4,132,18,27,37,14,54,54,34,23,4,30.3,0,0
140,0,0,1,0,1,5,5,0,9,170,71,71,7,88,82,5,3,34,7,5.44,0,0
147,0,0,0,1,1,2,3,1,8,165,48,65,16,35,70,19,9,15,8,7.67,0,0
148,0,0,0,0,1,4,5,1,8,152,43,44,20,45,83,13,14,14,6,8.72,0,0
149,0,0,0,1,1,3,2,1,6,131,34,41,10,112,188,21,16,18,10,7.35,0,0
153,0,1,0,0,1,5,4,0,6,146,68,68,3,36,58,19,18,17,4,7.76,0,0
155,0,0,1,0,0,0,4,1,5,102,17,32,45,43,76,16,7,22,7,10.1,0,0
157,0,0,0,0,1,2,6,1,8,368,117,142,0,68,135,19,17,16,10,13.67,0,0
159,0,0,0,0,1,2,6,1,9,152,22,49,28,96,171,8,5,31,5,8.4,0,0
161,0,0,1,0,1,1,6,1,8,125,26,35,17,69,98,33,23,14,7,10.48,0,0
163,1,0,0,0,1,5,2,1,8,140,27,42,11,33,71,19,25,14,10,15.13,0,0
167,0,0,0,0,0,3,4,1,8,159,43,53,3,48,76,14,14,19,3,13.45,0,0
169,0,1,0,0,1,3,4,0,4,164,32,53,20,12,45,8,4,16,19,8.27,0,0
170,1,0,0,0,1,1,3,0,8,210,57,72,1,109,127,18,19,18,9,18.04,0,0
173,0,0,0,1,0,2,4,0,7,124,28,32,16,75,85,74,40,13,4,27.32,0,0
175,0,1,0,0,0,4,4,0,7,156,39,53,4,88,164,10,5,12,5,4.58,0,0
180,1,0,0,0,0,2,2,0,6,105,25,29,19,27,58,24,28,11,2,11.84,0,0
182,0,0,1,0,1,2,2,0,9,122,38,38,15,89,141,13,13,23,4,7.69,0,0
188,0,1,0,0,1,4,5,0,4,263,44,70,0,16,44,41,25,21,9,24.52,0,0
189,0,0,0,0,0,2,2,0,4,111,20,41,32,24,53,12,10,15,4,12.76,0,0
191,0,0,0,0,1,5,4,0,8,99,18,25,45,68,177,177,39,19,12,33.27,0,0
193,0,1,0,0,1,3,3,1,8,93,26,29,20,19,41,17,10,20,6,10.71,0,0
199,0,0,0,0,0,3,2,1,9,140,25,45,29,39,57,9,5,15,7,5.37,0,0
200,0,1,0,0,0,2,4,1,2,113,43,46,2,114,127,101,42,17,3,21.77,0,0
201,1,0,0,0,1,5,4,0,6,153,56,56,6,50,72,28,24,19,13,14.25,0,0
203,0,0,1,0,1,2,6,1,9,211,50,50,7,31,65,65,21,25,4,23.8,0,0
204,0,0,1,0,0,2,4,0,4,151,20,47,31,134,372,20,18,18,6,13.21,0,0
205,0,0,0,0,0,3,5,0,8,160,92,92,2,92,188,22,18,21,6,12.43,0,0
206,0,1,0,0,0,0,5,0,8,119,19,25,40,34,59,19,10,21,4,14.58,0,0
207,1,0,0,0,0,2,4,0,8,217,68,68,0,92,175,28,9,22,9,14.79,0,0
209,1,0,0,0,1,3,3,0,8,125,20,42,37,73,192,12,12,19,7,7.73,0,0
212,0,0,1,0,1,1,4,1,8,69,18,23,32,16,38,7,8,13,17,7.11,0,0
215,0,0,1,0,1,3,4,0,9,124,32,32,23,11,39,15,17,24,9,6.81,0,0
218,0,0,1,0,1,1,5,1,9,162,39,43,9,27,39,6,6,12,21,6.44,0,0
219,0,0,0,0,1,2,1,1,7,180,39,45,14,95,247,47,28,23,6,16.38,0,0
221,0,1,0,0,1,4,5,0,1,174,36,43,7,19,44,16,7,18,12,13.06,0,0
222,0,0,0,0,1,2,2,1,9,66,22,28,33,44,59,7,7,15,13,6.52,0,0
223,0,0,1,0,0,2,7,1,8,261,45,67,4,49,92,76,32,11,3,18.9,0,0
225,0,1,0,0,0,2,5,1,9,144,23,34,17,12,54,6,5,20,9,7.9,0,0
227,0,0,0,1,1,0,4,1,9,81,12,23,56,77,180,20,12,17,16,17.43,0,0
232,0,0,0,1,1,0,1,1,9,118,20,34,35,93,137,5,5,15,8,4.51,0,0
233,1,0,0,0,1,2,1,1,8,201,18,53,22,26,53,53,17,22,12,16.34,0,0
234,0,0,1,0,1,2,6,1,8,126,37,37,17,41,73,3,2,12,18,2.89,0,0
237,0,0,0,0,1,2,4,1,8,128,22,24,24,54,112,14,12,13,4,14.34,0,0
238,1,0,0,0,1,2,4,0,9,142,53,58,6,15,43,9,8,18,10,6.3,0,0
244,0,0,1,0,1,4,2,1,8,173,56,56,8,103,152,31,44,17,19,14.4,0,0
245,0,0,0,1,1,3,3,1,8,117,22,33,18,107,262,14,5,13,7,7.7,0,0
246,1,0,0,0,1,3,4,1,8,103,17,36,39,51,79,37,35,21,4,14.96,0,0
249,0,0,0,0,1,2,3,1,8,353,57,100,2,78,95,27,20,16,7,15.02,0,0
255,0,0,1,0,1,0,2,1,7,190,46,56,4,49,256,256,69,14,12,19.25,0,0
257,0,1,0,0,1,4,6,1,9,155,26,68,14,20,59,15,10,35,7,8.21,0,0
261,0,0,0,0,1,2,4,1,9,142,45,45,8,96,225,40,38,12,3,8.14,0,0
262,0,0,0,0,1,2,5,1,8,310,54,86,1,66,94,19,14,22,12,10.17,0,0
270,0,1,0,0,1,4,5,1,3,109,23,35,37,8,31,27,18,17,15,16.7,0,0
287,0,1,0,0,1,3,4,0,8,190,41,44,11,12,41,16,13,20,15,8.5,0,0
289,0,0,1,0,1,4,5,1,4,489,111,125,0,90,144,18,17,21,4,13.15,0,0
291,0,0,0,1,1,3,1,1,5,81,29,31,27,83,117,21,20,18,7,15.13,0,0
292,1,0,0,0,0,3,4,1,9,169,26,36,28,81,134,13,6,19,9,10.86,0,0
293,0,0,0,0,1,3,4,0,6,226,69,80,0,103,252,24,24,18,12,8.63,0,0
295,0,1,0,0,1,2,6,1,7,121,31,35,29,43,59,5,8,15,7,5.76,0,0
296,0,0,1,0,1,3,5,0,9,224,36,79,1,72,107,20,22,18,5,7.73,0,0
297,0,0,1,0,1,3,4,1,3,171,62,64,4,51,68,15,15,13,5,10.1,0,0
304,0,0,1,0,1,2,4,1,8,149,13,36,32,51,73,21,9,20,28,10.55,0,0
309,0,1,0,0,1,2,2,0,9,153,21,67,25,59,137,14,11,14,3,5.34,0,0
311,1,0,0,0,1,2,4,1,3,80,29,32,31,13,43,20,28,22,18,19.39,0,0
316,1,0,0,0,1,2,6,1,4,160,38,56,13,99,244,17,10,13,10,6.83,0,0
318,0,0,1,0,1,0,6,1,8,160,23,41,9,49,102,46,23,19,4,15.91,0,0
319,0,0,0,0,1,2,6,1,9,170,37,58,5,53,96,36,55,20,7,22.01,0,0
322,0,1,0,0,1,2,5,0,5,125,25,35,21,75,95,43,27,20,8,8.69,0,0
323,0,1,0,0,0,2,4,1,1,144,50,50,3,102,214,46,29,23,4,34.5,0,0
326,0,0,0,0,1,4,6,0,3,129,49,49,6,13,33,30,20,19,3,11.58,0,0
327,0,1,0,0,1,2,3,1,8,161,32,55,17,29,57,17,8,13,11,6.73,0,0
330,0,0,0,0,1,2,3,0,3,121,41,41,6,21,37,11,12,19,7,6.48,0,0
334,0,0,0,0,0,2,3,1,9,155,42,50,20,70,116,9,7,18,9,5.78,0,0
336,0,1,0,0,1,4,4,1,8,137,33,40,13,57,76,22,28,17,8,12.46,0,0
342,1,0,0,0,1,3,4,1,8,250,39,81,4,13,53,14,13,25,10,11.97,0,0
343,0,0,0,0,1,1,2,0,8,166,38,51,4,79,129,13,10,18,6,10.46,0,0
345,0,0,1,0,1,4,5,0,9,148,44,55,2,59,167,12,13,14,4,5.14,0,0
351,1,0,0,0,1,4,5,0,8,294,57,81,4,76,162,15,10,39,12,9.59,0,0
355,0,0,0,1,0,3,4,0,8,216,54,54,8,7,30,19,21,14,4,9.81,0,0
360,0,0,1,0,1,5,2,1,8,147,22,30,14,40,56,29,16,23,7,16.87,0,0
364,0,0,0,1,1,4,5,0,8,106,40,40,22,11,36,29,36,17,8,15.34,0,0
369,0,0,0,1,1,1,1,0,9,193,43,51,9,11,50,17,16,18,3,13.27,0,0
373,0,1,0,0,1,3,6,1,4,155,45,45,9,101,231,7,4,16,7,4.96,0,0
375,1,0,0,0,1,2,4,1,4,90,15,23,58,46,62,3,4,24,6,5.16,0,0
376,0,0,0,0,1,1,4,1,0,291,48,80,1,62,149,18,21,21,3,7.79,0,0
385,1,0,0,0,1,3,5,1,8,197,15,57,14,95,169,28,6,21,5,14.08,0,0
390,1,0,0,0,0,2,2,1,3,223,61,81,2,72,159,8,8,19,6,4.13,0,0
393,0,0,0,1,1,3,4,1,9,187,30,52,7,14,37,17,7,23,3,9.2,0,0
397,0,1,0,0,1,2,2,1,0,214,72,72,2,101,158,12,13,14,9,14.48,0,0
398,0,0,0,0,0,2,2,0,3,271,100,100,0,24,58,4,4,13,5,4.07,0,0
402,0,0,0,0,1,2,1,1,3,218,38,53,10,23,42,31,34,14,11,17.11,0,0
404,0,0,0,1,1,3,4,0,4,211,26,66,13,45,82,17,10,24,5,6.3,0,0
406,0,0,0,1,1,2,5,1,8,136,34,36,8,60,119,17,12,28,4,10.28,0,0
413,0,1,0,0,1,3,3,1,2,212,78,78,1,12,28,15,11,15,9,10.27,0,0
414,0,0,0,1,1,0,1,1,8,167,61,61,2,81,120,12,13,14,4,8.03,0,0
416,0,0,1,0,1,2,5,1,9,347,112,112,0,21,148,148,38,23,6,32.28,0,0
417,0,0,0,1,1,4,7,1,8,288,99,117,0,36,53,14,12,18,13,11.63,0,0
423,0,1,0,0,1,2,4,0,8,140,15,30,36,38,80,16,11,23,5,9.71,0,0
427,0,0,0,1,1,4,1,0,3,115,14,28,59,31,44,17,12,12,6,10.65,0,0
429,0,0,0,0,1,2,7,0,4,123,34,36,8,61,112,4,3,23,5,3.8,0,0
433,1,0,0,0,1,3,5,0,9,230,30,65,4,30,73,12,8,13,5,10.67,0,0
436,0,1,0,0,1,4,6,1,6,116,31,36,15,68,117,39,48,20,6,24.76,0,0
437,0,0,1,0,1,3,6,1,1,110,20,46,38,69,130,11,5,13,5,5.23,0,0
439,0,0,1,0,1,3,2,1,9,122,20,50,35,116,208,12,14,15,10,11.39,0,0
440,0,0,1,0,1,2,5,0,5,85,15,21,49,32,73,21,13,19,6,11.46,0,0
449,0,1,0,0,1,1,4,0,3,98,79,79,9,77,92,5,5,14,9,3.75,0,0
450,0,0,0,1,1,0,1,0,9,257,68,79,0,88,212,29,10,17,11,9.38,0,0
452,0,1,0,0,1,2,2,0,8,137,17,37,22,19,41,22,22,16,10,14.57,0,0
453,0,1,0,0,0,3,3,1,3,160,24,34,21,36,78,5,5,20,4,4.74,0,0
454,0,1,0,0,1,3,1,0,7,82,13,19,48,48,74,24,19,31,6,12.16,0,0
458,1,0,0,0,1,2,5,1,8,154,33,56,5,31,61,35,20,15,5,15.78,0,0
459,0,0,0,0,0,4,3,1,9,142,51,51,6,21,55,29,20,13,9,21.28,0,0
461,0,0,0,1,1,3,4,0,8,149,42,44,13,45,45,4,4,25,4,4.11,0,0
463,0,0,0,0,1,2,4,0,8,191,47,63,11,15,49,20,14,25,6,16.91,0,0
464,1,0,0,0,1,2,2,1,8,181,56,56,6,72,114,15,13,19,14,14.54,0,0
465,1,0,0,0,1,3,4,1,8,119,34,38,10,73,73,15,10,19,8,11.14,0,0
468,0,0,0,0,1,3,7,1,9,178,39,60,5,65,117,63,31,15,7,28.31,0,0
470,0,0,0,0,1,4,5,0,0,91,25,30,18,40,75,6,10,14,8,5.1,0,0
474,0,0,0,0,1,5,6,1,4,186,66,66,4,18,47,5,4,14,12,6.55,0,0
475,0,0,0,0,1,1,5,1,9,97,36,36,22,96,206,96,50,20,4,22.36,0,0
476,0,1,0,0,1,3,4,1,1,241,89,89,4,116,190,25,44,22,4,12.94,0,0
480,0,0,0,0,1,3,4,1,9,200,50,69,3,35,64,14,22,13,5,8.85,0,0
484,0,0,0,0,1,2,2,1,0,135,76,76,2,67,116,67,45,21,4,21.99,0,0
486,0,1,0,0,1,2,2,0,4,298,65,83,0,39,74,7,3,17,5,4.48,0,0
489,0,0,0,0,1,2,4,0,8,233,59,81,0,35,78,78,47,20,5,26.01,0,0
492,0,0,0,1,1,1,3,1,8,200,45,48,6,41,69,17,8,23,4,8.64,0,0
493,0,0,0,0,1,3,4,0,8,368,143,143,0,14,26,23,14,12,3,12.7,0,0
496,0,0,0,0,1,2,6,1,1,105,24,38,37,43,55,20,13,14,6,13.87,0,0
497,1,0,0,0,1,3,4,0,3,84,18,22,33,83,112,18,10,37,4,13.72,0,0
502,0,0,0,1,1,4,4,1,9,131,14,33,24,77,94,4,7,15,7,4.81,0,0
503,0,0,1,0,1,3,5,0,5,274,67,80,1,47,65,20,12,14,12,8.17,0,0
504,0,0,1,0,1,0,1,1,1,119,23,31,22,42,116,13,6,18,5,7.47,0,0
509,0,1,0,0,1,2,5,0,8,186,33,61,6,31,60,38,24,19,7,16.38,0,0
511,1,0,0,0,0,2,2,0,7,246,50,51,12,43,61,9,5,13,9,5.27,0,0
515,0,0,0,1,1,2,6,1,9,243,71,71,5,32,54,15,13,24,17,9.2,0,0
519,0,0,1,0,1,4,4,1,2,331,57,82,2,30,50,9,4,21,21,6.74,0,0
523,0,0,0,1,1,2,4,0,9,198,73,73,2,16,51,13,11,17,8,10.31,0,0
525,0,1,0,0,0,2,4,0,5,251,48,49,6,124,190,64,43,36,6,21.68,0,0
526,0,1,0,0,1,3,5,1,8,192,33,54,11,66,82,15,30,17,6,18.78,0,0
528,0,1,0,0,1,5,5,0,5,137,26,49,12,99,116,21,20,16,6,15.51,0,0
533,0,0,0,1,0,4,4,1,5,146,17,40,39,37,60,8,6,19,3,5.9,0,0
540,0,0,1,0,0,1,4,1,8,113,32,32,20,69,86,13,8,26,3,7.16,0,0
541,0,0,1,0,0,0,4,1,7,197,36,62,9,67,71,5,3,21,16,4.97,0,0
547,0,0,0,1,0,2,6,0,8,115,27,33,18,65,88,65,28,13,11,20.05,0,0
548,0,0,0,0,1,2,4,1,8,178,37,46,7,27,46,13,16,11,10,13.45,0,0
549,0,0,0,0,1,2,4,1,8,147,36,41,24,100,139,6,5,17,24,4.82,0,0
550,0,0,0,0,1,2,2,0,8,161,26,44,16,118,238,44,31,18,6,19.63,0,0
551,0,1,0,0,1,4,4,1,4,319,81,81,2,49,68,20,18,16,7,15.5,0,0
552,0,0,0,0,1,1,2,1,8,152,54,57,9,88,160,11,9,13,6,7.43,0,0
553,0,0,0,0,1,2,5,1,5,241,35,72,4,77,130,17,25,19,3,21.48,0,0
562,0,0,0,1,1,5,4,1,3,202,44,53,6,96,313,22,25,17,4,20.34,0,0
564,0,0,1,0,0,1,2,1,3,326,50,83,0,20,36,20,17,18,9,11.91,0,0
567,0,1,0,0,1,2,4,1,8,109,28,46,13,42,63,10,6,13,5,6.29,0,0
568,1,0,0,0,1,3,4,0,8,107,16,22,34,83,134,4,3,20,4,1.89,0,0
569,0,0,0,1,1,2,4,1,8,159,61,61,12,18,49,19,11,21,9,10.29,0,0
570,0,0,1,0,1,2,4,1,8,151,39,39,26,18,37,4,5,25,9,2.94,0,0
572,1,0,0,0,1,2,2,1,8,224,37,53,7,24,49,8,4,26,7,4.93,0,0
573,1,0,0,0,1,1,4,1,0,116,34,47,17,30,53,13,11,15,8,7.57,0,0
574,0,0,1,0,1,2,4,1,5,105,46,46,10,57,78,40,25,18,9,20.31,0,0
575,0,1,0,0,0,2,2,1,8,170,32,50,25,75,78,9,8,21,7,6.33,0,0
580,0,0,0,0,1,5,4,0,8,217,64,68,1,68,98,7,8,22,8,6.85,0,0
583,1,0,0,0,1,5,3,1,8,181,22,35,24,32,71,17,10,13,16,10.85,0,0
585,1,0,0,0,1,2,4,1,8,203,41,53,11,35,63,15,14,21,7,9.7,0,0
587,1,0,0,0,0,0,7,1,8,139,49,49,10,46,54,4,4,27,3,5.61,0,0
590,0,0,0,1,1,3,2,1,6,151,35,46,4,80,111,17,11,16,6,6.78,0,0
592,0,0,1,0,1,2,4,1,9,153,33,44,13,34,57,13,12,21,9,6.88,0,0
595,0,1,0,0,0,2,4,0,9,155,35,35,24,70,92,19,11,11,6,15.29,0,0
602,1,0,0,0,1,5,2,1,9,159,28,60,28,59,76,62,21,13,3,12.98,0,0
608,0,0,0,0,1,0,7,1,7,200,30,64,6,86,109,32,21,22,21,29.05,0,0
609,0,1,0,0,1,4,2,1,9,287,49,64,4,50,65,8,9,20,13,6.81,0,0
610,0,0,0,1,0,3,5,1,8,240,68,78,2,79,243,24,8,20,10,8.64,0,0
612,1,0,0,0,1,3,4,1,8,269,52,67,3,44,57,5,5,18,3,4.6,0,0
615,0,0,1,0,1,2,4,0,8,286,50,95,3,20,70,70,33,22,9,63.19,0,0
617,1,0,0,0,1,1,4,1,1,125,36,43,27,90,143,21,9,12,4,9.44,0,0
618,0,0,0,0,1,2,7,1,8,141,37,53,5,29,55,3,1,16,3,3.81,0,0
619,0,0,0,0,1,2,2,1,9,112,19,48,28,21,38,5,4,15,3,3.51,0,0
624,0,0,0,1,1,3,4,1,8,147,29,41,15,85,118,17,14,13,5,11.52,0,0
628,0,1,0,0,0,2,4,0,8,273,54,78,4,91,94,64,30,7,6,12.69,0,0
629,0,0,1,0,1,4,7,0,8,151,38,44,10,47,87,14,12,18,5,11.45,0,0
634,0,0,1,0,1,2,5,0,7,401,67,92,1,71,110,6,5,21,5,7.99,0,0
637,0,1,0,0,0,0,1,1,5,175,43,43,10,38,53,11,8,19,9,6.71,0,0
641,0,0,0,0,1,2,3,1,9,184,32,54,16,25,40,23,16,19,8,9.72,0,0
644,0,0,1,0,1,2,1,0,8,182,25,52,4,73,123,24,16,14,5,14.92,0,0
645,0,0,0,0,1,2,5,1,9,272,35,60,11,53,67,9,6,22,6,8.3,0,0
646,1,0,0,0,1,2,2,0,3,137,24,32,30,14,42,11,7,8,4,5.07,0,0
647,0,0,0,0,0,2,7,1,8,122,25,44,7,63,92,18,16,14,5,10.77,0,0
648,0,0,1,0,1,4,7,0,3,168,35,60,22,54,108,108,46,13,14,21.38,0,0
652,0,0,0,0,1,2,2,1,9,134,19,30,36,86,130,21,13,20,4,12.74,0,0
656,0,0,0,0,1,4,7,1,6,94,18,25,36,86,158,17,10,18,8,8.9,0,0
657,0,0,0,0,0,2,5,1,8,152,52,52,5,91,245,15,28,21,4,8.01,0,0
658,0,1,0,0,1,2,2,0,9,148,16,38,15,62,81,14,11,22,9,9.74,0,0
660,0,0,1,0,1,2,4,1,4,216,53,105,9,23,55,16,14,23,13,10.05,0,0
661,0,0,1,0,1,3,7,0,8,262,104,104,0,32,53,37,37,15,9,18.86,0,0
663,0,0,0,1,1,0,2,0,9,141,34,41,21,18,39,19,8,36,13,8.88,0,0
665,0,1,0,0,1,2,2,0,8,268,41,80,5,70,116,15,18,19,5,9.08,0,0
668,0,1,0,0,0,2,4,0,9,165,25,59,16,25,59,11,9,22,3,8.27,0,0
669,0,1,0,0,1,2,2,1,6,105,17,39,60,117,406,406,55,17,6,20.63,0,0
673,0,0,0,0,1,2,3,1,7,168,34,50,8,31,49,22,9,23,8,9.54,0,0
678,0,0,0,0,1,2,4,0,8,137,21,40,12,89,109,80,39,27,10,29.15,0,0
679,1,0,0,0,0,2,3,0,8,143,47,47,3,52,127,113,35,14,4,39.75,0,0
684,0,0,0,0,1,2,7,0,8,80,21,26,58,12,35,11,10,23,3,16.01,0,0
685,0,0,1,0,0,1,1,1,8,138,34,59,20,18,62,12,5,22,5,11.16,0,0
686,0,1,0,0,1,4,4,1,8,111,23,30,36,64,77,15,12,25,3,11.47,0,0
687,1,0,0,0,1,2,7,1,3,153,44,55,10,112,183,8,8,21,11,6.68,0,0
689,0,0,0,1,1,0,4,1,4,223,36,53,24,100,153,11,12,17,14,8.21,0,0
691,1,0,0,0,1,2,7,1,8,106,10,22,72,58,107,36,34,17,7,29.2,0,0
692,0,1,0,0,1,0,6,0,8,146,35,42,8,32,62,12,7,17,5,8.04,0,0
695,0,1,0,0,1,4,4,0,9,79,24,24,40,83,165,74,26,24,10,18.18,0,0
696,0,0,0,1,1,4,3,0,8,141,36,44,11,21,48,11,20,19,12,6.44,0,0
697,0,0,0,1,1,1,7,0,3,137,24,38,25,16,38,15,15,18,11,8.41,0,0
698,0,0,0,0,1,0,4,1,1,122,41,62,15,67,91,13,7,21,17,5.21,0,0
700,0,0,1,0,1,2,4,0,0,424,87,122,1,67,94,7,8,15,10,9.02,0,0
702,0,1,0,0,1,4,5,1,9,122,23,41,41,81,112,39,30,24,11,11.53,0,0
703,0,1,0,0,1,4,6,1,9,191,38,67,3,93,115,9,12,8,12,6.65,0,0
712,1,0,0,0,0,2,2,0,8,150,45,58,7,43,84,56,36,16,10,17.35,0,0
713,0,0,1,0,0,3,2,1,9,100,26,36,7,76,125,30,26,22,3,17.84,0,0
716,0,0,0,0,1,1,4,1,5,71,13,19,49,104,103,21,25,20,12,13.21,0,0
719,0,0,0,0,1,0,7,1,8,245,45,61,5,112,259,14,6,16,10,9.72,0,0
721,0,0,0,0,1,1,4,0,3,101,24,24,31,11,33,13,4,8,11,8.27,0,0
722,1,0,0,0,1,2,2,0,2,124,21,40,27,68,80,11,5,12,8,12.32,0,0
724,1,0,0,0,1,3,2,1,1,169,26,41,19,34,57,40,32,24,5,17.53,0,0
729,0,1,0,0,1,3,2,1,9,163,23,45,27,57,103,12,11,21,4,11.21,0,0
730,0,0,0,0,0,0,5,1,8,109,18,28,36,58,100,11,8,15,9,12.86,0,0
733,0,0,0,1,1,4,4,1,1,118,23,30,22,74,109,12,6,12,15,12.68,0,0
735,0,1,0,0,1,3,2,1,1,260,54,62,6,81,130,26,12,19,8,11.22,0,0
736,0,0,0,1,1,0,1,1,2,178,39,65,17,61,85,17,15,18,4,12.75,0,0
740,1,0,0,0,0,0,6,1,0,189,30,41,28,82,158,24,23,20,15,13.47,0,0
742,0,1,0,0,1,2,2,1,6,196,66,66,10,57,81,11,7,19,6,9.74,0,0
743,0,0,0,0,1,0,6,0,0,150,69,69,1,77,93,28,18,18,3,8.95,0,0
746,0,0,0,1,1,3,2,1,5,132,56,56,9,116,323,8,5,26,5,7.56,0,0
749,0,0,0,0,0,2,5,0,9,187,28,51,6,9,36,16,8,14,11,16.01,0,0
751,1,0,0,0,1,2,4,1,0,77,30,34,19,42,63,5,6,24,4,4.49,0,0
752,0,1,0,0,1,2,4,0,5,213,22,78,16,24,47,27,23,22,16,13.03,0,0
754,0,0,1,0,0,0,4,1,8,251,64,116,1,112,194,20,24,12,4,20.28,0,0
758,0,1,0,0,1,3,7,1,0,169,55,60,2,39,92,7,7,31,5,7.32,0,0
759,1,0,0,0,1,2,2,0,9,67,8,25,65,100,159,8,11,13,13,6.76,0,0
760,1,0,0,0,1,3,4,0,8,201,53,53,3,15,38,17,18,18,9,6.99,0,0
762,0,0,0,0,1,1,4,0,7,109,16,28,36,62,69,51,21,10,9,16.98,0,0
765,1,0,0,0,1,2,4,1,8,399,57,99,1,10,44,9,9,25,5,8.06,0,0
766,0,1,0,0,1,2,4,1,1,91,37,37,28,45,71,16,8,22,5,18.26,0,0
770,0,0,0,0,1,4,1,0,8,123,21,38,48,37,60,33,36,17,9,16.44,0,0
781,0,0,0,1,0,2,4,0,9,100,25,37,23,47,62,6,6,21,13,6.64,0,0
782,0,1,0,0,1,4,3,0,8,236,33,71,13,74,137,33,34,14,6,11.6,0,0
784,1,0,0,0,1,3,4,0,9,253,63,63,3,56,92,24,13,36,6,11.8,0,0
785,1,0,0,0,1,3,7,0,9,177,31,38,11,24,53,16,13,18,6,11.67,0,0
